id	主题1	主题2	主题3
11674	17	22	18
11675	17	19	18
11676	18	7	19
11677	7	18	15
11678	16	20	18
11679	25	26	6
1168	5	6	8
11680	17	18	19
11681	4	18	19
11682	3	18	19
11684	18	4	10
11685	4	18	20
11686	7	24	18
11687	17	19	18
11688	26	23	18
11689	15	26	18
1169	21	6	24
11690	17	23	18
11691	17	18	19
11692	7	18	1
11693	7	18	6
11694	20	3	12
11695	17	18	19
11696	18	19	7
11697	2	12	18
11698	5	18	19
11699	3	4	18
117	15	24	18
1170	22	6	18
11700	7	18	19
11701	3	11	1
11702	19	20	8
11703	23	18	19
11704	3	18	17
11705	18	3	20
11706	18	24	14
11707	3	6	18
11708	13	18	19
11709	18	19	1
1171	17	19	10
11710	3	18	19
11711	3	18	19
11712	10	18	19
11713	17	15	1
11714	3	18	11
11715	1	26	18
11716	26	23	18
11717	15	26	18
11718	12	15	9
11719	4	7	18
1172	26	2	19
11720	21	7	10
11722	3	6	18
11723	3	18	19
11724	3	18	19
11725	4	18	20
11726	3	18	19
11727	18	5	21
11728	4	26	25
11729	4	18	19
1173	8	1	18
11730	16	2	24
11731	25	26	15
11732	18	10	14
11733	18	10	13
11734	18	5	16
11735	9	1	12
11736	3	18	19
11737	20	25	18
11738	21	14	4
11739	5	3	18
1174	11	2	22
11740	3	4	18
11741	16	18	7
11742	3	19	18
11743	3	19	18
11744	3	6	5
11745	24	18	19
11747	3	18	19
11748	3	26	18
11749	4	18	19
1175	26	24	18
11750	4	18	19
11751	9	18	19
11752	4	18	19
11753	17	18	19
11754	22	21	18
11755	1	5	8
11756	16	18	15
11757	18	16	7
11758	18	4	16
11759	13	20	18
1176	18	19	1
11760	18	13	19
11761	1	26	18
11762	14	17	25
11763	19	17	18
11764	24	1	19
11765	4	17	18
11766	10	5	18
11767	3	2	11
11768	4	18	8
11769	4	18	19
1177	9	13	17
11770	20	1	18
11771	20	11	3
11772	13	19	14
11773	3	18	1
11774	13	7	18
11775	13	3	18
11776	3	18	19
11777	3	13	18
11778	11	18	16
11779	23	13	1
1178	26	15	18
11780	18	25	7
11781	4	7	18
11782	3	4	18
11783	24	9	21
11784	11	21	18
11785	16	18	7
11786	3	19	18
11787	14	18	15
11788	18	19	1
11789	21	5	20
1179	19	8	18
11790	3	19	20
11792	12	13	6
11793	19	6	18
11794	19	6	18
11795	20	18	8
11796	25	7	18
11797	16	4	18
11798	21	8	18
11799	24	7	18
118	25	11	18
1180	2	22	8
11800	8	12	18
11801	19	23	18
11802	5	17	18
11803	6	7	26
11804	21	18	19
11805	10	21	18
11806	21	18	19
11807	21	24	18
11808	26	18	21
11809	25	18	19
1181	13	25	1
11810	11	1	24
11811	19	5	4
11812	18	9	13
11813	19	15	18
11814	13	18	19
11815	19	5	18
11816	10	18	19
11817	18	5	19
11818	13	18	19
11819	11	24	18
1182	24	1	18
11820	25	14	18
11821	18	24	21
11822	21	18	12
11823	18	4	5
11824	17	4	18
11825	7	21	18
11826	1	12	18
11827	21	18	19
11828	10	18	14
11829	10	18	19
1183	14	18	19
11830	18	10	19
11831	19	25	18
11832	18	10	3
11833	26	9	15
11834	13	25	9
11835	24	14	18
11836	24	18	19
11837	18	1	19
11838	11	4	13
11839	5	13	9
1184	6	9	18
11840	3	21	18
11841	20	6	18
11842	25	11	18
11843	6	21	20
11844	18	1	19
11845	3	18	19
11846	24	11	18
11847	10	17	9
11848	17	7	18
11849	21	6	18
1185	14	18	19
11850	9	25	19
11851	6	18	19
11852	21	13	18
11853	19	16	18
11854	10	12	17
11855	13	5	18
11856	18	19	1
11857	6	18	19
11858	19	18	1
11859	9	20	24
1186	2	18	19
11860	24	19	18
11861	4	7	19
11862	4	24	15
11863	24	6	18
11864	18	6	19
11865	18	19	1
11866	6	16	18
11867	6	11	21
11868	19	9	6
11869	2	9	18
1187	12	19	18
11870	15	18	19
11871	25	18	19
11872	21	19	18
11873	18	13	19
11874	18	7	19
11875	18	19	1
11876	14	18	19
11877	17	18	19
11878	9	19	18
11879	18	19	1
1188	1	18	19
11880	2	18	19
11881	21	18	19
11882	12	18	19
11883	13	6	18
11884	4	18	19
11885	4	1	18
11886	13	18	19
11887	18	5	19
11888	9	18	19
11889	17	22	19
1189	4	18	1
11890	2	19	18
11891	25	18	19
11892	21	18	19
11893	19	3	18
11894	12	2	6
11895	4	12	15
11896	25	18	19
11897	24	21	18
11898	19	18	1
11899	1	18	19
119	16	7	18
1190	12	23	18
11900	8	24	6
11901	13	5	18
11902	19	25	22
11903	4	6	18
11904	5	18	19
11905	21	12	18
11906	18	21	26
11907	17	18	19
11908	19	18	1
11909	4	18	19
1191	6	19	17
11910	13	18	19
11911	14	18	19
11912	10	23	13
11913	6	9	19
11914	8	6	18
11915	10	18	19
11916	19	18	1
11917	19	9	18
11918	8	18	19
11919	18	6	19
1192	11	6	10
11920	5	18	26
11922	25	18	19
11923	3	18	19
11924	10	8	21
11925	11	18	19
11926	4	18	11
11927	1	18	19
11928	21	7	18
11929	6	24	18
1193	21	9	13
11930	3	18	19
11931	19	6	24
11932	18	6	16
11933	19	20	1
11934	18	25	19
11935	5	18	19
11936	14	21	22
11937	13	18	19
11938	26	18	19
11939	11	6	18
1194	22	19	18
11940	18	6	19
11941	15	8	19
11942	8	18	16
11943	6	18	19
11944	13	22	11
11945	10	22	18
11946	18	21	19
11947	6	18	19
11948	3	18	19
11949	20	6	10
1195	12	18	19
11950	26	24	4
11951	18	19	1
11952	25	22	11
11953	20	18	19
11954	1	18	19
11955	18	4	6
11956	16	18	19
11957	6	14	18
11958	21	10	18
11959	3	18	19
1196	12	8	18
11960	6	18	19
11961	6	18	13
11962	1	18	8
11963	18	19	1
11964	18	19	4
11965	19	3	18
11966	3	18	15
11967	13	18	19
11968	20	12	18
11969	18	19	1
1197	17	24	18
11970	13	18	19
11971	3	18	19
11972	18	6	19
11973	19	18	1
11974	13	4	18
11975	18	13	19
11976	21	13	18
11977	14	11	5
11978	20	3	7
11979	18	10	13
1198	21	25	18
11980	21	18	19
11981	18	25	19
11982	13	3	18
11983	1	3	18
11984	16	18	19
11985	18	24	19
11986	2	18	17
11987	18	25	19
11988	11	9	6
11989	11	3	18
1199	21	6	18
11990	3	11	18
11991	19	18	1
11992	21	18	19
11993	11	18	19
11994	10	23	18
11995	13	18	19
11996	25	17	18
11997	19	6	18
11998	6	25	18
11999	6	17	18
120	13	25	18
1200	6	24	18
12000	21	18	10
12001	18	10	19
12002	5	18	19
12003	14	11	16
12004	18	19	1
12005	9	8	18
12006	11	14	18
12007	12	15	18
12008	18	19	1
12009	11	18	8
1201	2	12	19
12010	18	5	19
12011	18	3	6
12012	10	18	19
12013	18	11	19
12014	17	5	13
12015	21	18	19
12016	15	23	11
12017	4	18	19
12018	4	18	19
12019	11	24	18
1202	24	14	4
12020	19	18	1
12021	6	4	18
12022	18	22	19
12023	10	13	18
12024	11	18	19
12025	21	10	18
12026	5	21	19
12027	8	18	19
12028	19	12	18
12029	19	3	6
1203	22	23	18
12030	19	23	18
12031	17	19	10
12032	18	24	21
12033	24	10	18
12034	18	4	19
12035	12	18	19
12036	24	6	7
12037	20	18	19
12038	25	19	12
12039	20	13	18
1204	26	21	24
12040	20	18	19
12041	6	26	17
12042	11	18	19
12043	4	21	25
12044	4	21	18
12045	13	18	19
12046	13	18	19
12047	18	24	19
12048	16	4	18
12049	4	18	19
1205	19	23	18
12050	6	18	19
12051	19	21	18
12052	11	15	16
12053	20	9	16
12054	18	13	19
12055	18	19	1
12056	18	4	19
12057	6	25	22
12058	13	12	15
12059	7	19	18
1206	2	17	12
12060	21	18	19
12061	6	21	18
12062	20	14	8
12063	18	19	1
12064	21	18	19
12065	3	18	19
12066	10	19	18
12067	18	1	19
12068	26	3	6
12069	18	15	19
1207	2	15	18
12070	18	14	19
12071	18	24	20
12072	12	1	24
12073	14	18	19
12074	19	25	18
12075	13	1	7
12076	14	24	26
12077	18	19	1
12078	1	14	18
12079	9	13	18
1208	2	9	16
12080	18	5	19
12081	3	10	20
12082	3	18	19
12083	15	18	19
12084	5	21	18
12085	10	6	18
12086	25	18	19
12087	26	19	11
12088	13	18	19
12089	21	2	20
1209	2	11	15
12090	19	23	18
12091	4	19	9
12092	6	8	4
12093	6	18	19
12094	6	13	18
12095	3	18	19
12096	7	2	18
12097	19	5	18
12098	25	16	18
12099	6	18	19
121	11	9	19
1210	23	19	18
12100	5	18	13
12101	21	11	18
12102	8	13	18
12103	18	13	10
12104	19	18	1
12105	19	17	24
12106	21	24	6
12107	20	18	19
12108	19	18	1
12109	19	18	1
1211	16	13	1
12110	14	18	19
12111	18	21	10
12112	16	26	18
12113	24	22	18
12114	25	18	19
12115	23	24	25
12116	6	11	18
12117	11	3	18
12118	20	18	19
12119	19	24	7
1212	22	19	18
12120	19	1	18
12121	19	18	1
12122	19	9	15
12123	21	6	18
12124	23	18	19
12125	19	24	8
12126	12	18	19
12127	22	25	18
12128	7	8	14
12129	1	3	18
1213	22	14	18
12130	14	26	18
12131	4	18	17
12132	19	24	18
12133	19	4	18
12134	18	25	19
12135	8	18	19
12136	22	19	18
12137	25	10	20
12138	18	21	16
12139	5	19	9
1214	22	25	4
12140	15	4	18
12141	6	4	19
12142	18	10	19
12143	1	8	18
12144	18	12	16
12145	14	24	19
12146	19	4	18
12147	16	13	18
12148	6	11	15
12149	16	24	19
1215	12	11	18
12150	6	18	19
12151	13	18	19
12152	3	18	19
12153	18	19	24
12154	25	18	19
12155	24	9	18
12156	12	22	18
12157	5	15	9
12158	19	17	21
12159	15	21	18
1216	26	7	1
12160	6	24	18
12161	4	18	19
12162	19	18	10
12163	6	18	19
12164	4	19	17
12165	20	26	1
12166	18	17	19
12167	22	6	1
12168	19	4	18
12169	19	7	18
1217	6	19	11
12170	19	6	18
12171	18	10	5
12172	9	18	19
12173	18	3	20
12174	6	18	19
12175	21	18	24
12176	9	15	10
12177	14	19	16
12178	18	13	19
12179	9	12	18
1218	1	26	18
12180	18	10	17
12181	19	13	15
12182	21	18	13
12183	16	24	9
12184	3	17	25
12185	21	3	4
12186	18	6	4
12187	13	18	19
12188	19	6	18
12189	19	18	1
1219	9	23	18
12190	22	19	25
12191	19	17	12
12192	22	18	19
12193	19	17	11
12194	21	18	10
12195	10	14	18
12196	25	19	18
12197	18	19	6
12198	6	18	11
12199	18	8	19
122	9	24	18
1220	20	11	18
12200	19	18	1
12201	18	19	1
12202	17	18	19
12203	3	22	24
12204	19	18	1
12205	21	9	15
12206	12	2	18
12207	10	16	20
12208	9	8	10
12209	18	15	20
1221	2	18	19
12210	4	6	3
12211	22	19	26
12212	6	20	18
12213	21	18	19
12214	6	24	18
12215	18	22	19
12216	19	3	18
12217	23	19	22
12218	19	18	1
12219	1	26	18
1222	10	18	19
12220	20	18	19
12221	13	6	18
12222	3	17	25
12223	6	17	12
12224	18	19	1
12225	17	19	11
12226	22	25	3
12227	13	18	19
12228	18	19	1
12229	21	18	11
1223	8	24	18
12230	24	18	19
12231	12	18	24
12232	4	18	19
12233	18	3	6
12234	8	20	6
12235	10	16	18
12236	6	18	19
12237	18	22	5
12238	22	6	18
12239	19	4	18
1224	19	25	18
12240	3	18	19
12241	24	18	19
12242	10	18	19
12243	19	4	12
12244	21	18	19
12245	13	24	18
12246	20	26	9
12247	18	15	13
12248	8	25	18
12249	21	9	18
1225	9	11	18
12250	11	18	19
12251	8	18	19
12252	5	19	18
12253	10	8	18
12254	16	18	19
12255	18	26	10
12256	9	24	18
12257	24	13	14
12258	16	18	4
12259	4	7	18
1226	19	8	18
12260	19	24	17
12261	18	6	19
12262	6	3	20
12263	19	5	6
12264	13	16	18
12265	21	18	14
12266	6	18	19
12267	6	22	10
12268	19	9	18
12269	2	23	18
1227	22	11	18
12270	13	1	8
12271	24	18	17
12272	18	21	19
12273	18	19	1
12274	17	24	18
12275	17	19	4
12276	14	16	18
12277	7	14	18
12278	22	18	19
12279	19	25	18
1228	19	20	17
12280	19	18	1
12281	19	18	1
12282	18	5	19
12283	21	11	18
12284	12	21	18
12285	22	9	18
12286	17	13	18
12287	1	19	11
12288	19	1	18
12289	24	18	11
1229	14	18	19
12290	24	6	18
12291	22	18	19
12292	22	8	18
12293	22	18	19
12294	19	10	18
12295	5	9	18
12296	9	19	18
12297	21	3	18
12298	21	6	18
12299	1	2	19
123	19	17	18
1230	6	24	18
12300	17	25	18
12301	3	18	19
12302	16	23	13
12303	22	18	19
12304	22	18	19
12305	22	3	18
12306	9	6	8
12307	6	18	19
12308	18	17	19
12309	6	18	19
1231	24	12	18
12310	6	12	9
12311	25	6	10
12312	18	19	1
12313	21	7	18
12314	21	14	18
12315	8	14	11
12316	4	19	6
12317	23	19	9
12318	13	19	18
12319	18	8	24
1232	13	2	23
12320	19	13	18
12321	8	18	19
12322	16	23	19
12323	1	2	20
12324	16	14	11
12325	17	18	19
12326	23	19	18
12327	1	2	14
12328	18	21	19
12329	12	18	19
1233	19	2	18
12330	16	18	19
12331	12	14	18
12332	1	15	9
12333	17	19	24
12334	23	25	18
12335	16	21	18
12336	24	1	18
12337	21	18	19
12338	17	7	21
12339	22	18	19
1234	15	14	2
12340	10	4	18
12341	16	17	6
12342	26	1	18
12343	10	13	18
12344	6	20	18
12345	18	6	21
12346	18	19	1
12347	12	8	18
12348	18	1	19
12349	19	21	6
1235	8	9	23
12350	18	12	16
12351	10	18	19
12352	4	17	18
12353	18	8	19
12354	18	19	1
12355	18	3	19
12356	4	17	18
12357	8	15	14
12358	21	6	18
12359	24	3	18
1236	19	12	18
12360	21	18	19
12361	11	8	23
12362	22	21	18
12363	18	16	19
12364	19	23	18
12365	19	13	18
12366	24	8	18
12367	21	4	18
12368	18	24	19
12369	21	5	18
1237	18	24	19
12370	24	18	19
12371	24	13	18
12372	8	12	18
12373	22	3	18
12374	19	6	24
12375	19	25	11
12376	18	3	15
12377	25	20	19
12378	15	4	18
12379	3	10	18
1238	2	15	18
12380	21	14	23
12381	18	17	19
12382	24	25	3
12383	18	6	25
12384	23	13	18
12385	22	6	18
12386	7	18	19
12387	24	18	21
12388	22	12	19
12389	18	19	1
1239	16	24	10
12390	15	2	18
12391	18	19	1
12392	21	18	19
12393	18	19	1
12394	8	1	16
12395	18	19	1
12396	18	5	19
12397	19	20	18
12398	14	19	8
12399	10	18	19
124	16	18	19
1240	24	6	17
12400	13	18	19
12401	13	25	18
12402	18	5	19
12403	18	1	20
12404	8	19	13
12405	22	18	19
12406	6	19	18
12407	19	23	22
12408	18	11	7
12409	21	18	8
1241	14	12	1
12410	23	19	1
12411	19	21	18
12412	1	18	9
12413	21	6	18
12414	12	7	18
12415	23	3	18
12416	21	3	4
12417	3	18	5
12418	5	3	19
12419	7	18	19
1242	17	18	19
12420	10	8	18
12421	6	10	18
12422	1	6	19
12423	19	22	18
12424	18	19	17
12425	19	17	23
12426	13	18	19
12427	18	8	19
12428	18	19	1
12429	11	18	19
1243	26	2	18
12430	24	14	12
12431	12	14	9
12432	3	18	19
12433	10	6	8
12434	23	18	19
12435	26	11	20
12436	13	19	18
12437	6	18	19
12438	18	19	1
12439	11	8	18
1244	25	1	18
12440	6	21	18
12441	10	19	24
12442	19	3	18
12443	17	19	18
12444	4	3	2
12445	19	18	24
12446	21	4	18
12447	21	3	18
12448	24	11	2
12449	13	18	19
1245	20	11	6
12450	7	21	26
12451	16	14	18
12452	5	18	19
12453	3	18	19
12454	3	16	7
12455	9	19	6
12456	6	8	18
12457	6	18	19
12458	18	8	19
12459	19	24	18
1246	9	18	19
12460	11	18	1
12461	11	24	25
12462	1	7	19
12463	21	16	18
12464	19	3	18
12465	19	18	22
12466	21	18	19
12467	13	18	19
12468	8	18	19
12469	13	18	17
1247	6	24	18
12470	5	18	19
12471	21	2	18
12472	19	7	18
12473	25	18	19
12474	3	26	9
12475	18	4	19
12476	9	14	10
12477	26	2	18
12478	17	18	4
12479	8	2	11
1248	14	18	19
12480	8	18	20
12481	21	18	19
12482	19	18	1
12483	18	19	1
12484	10	19	17
12485	21	25	18
12486	21	22	18
12487	21	18	6
12488	8	18	19
12489	3	20	6
1249	25	18	19
12490	19	20	18
12491	7	18	19
12492	6	18	19
12493	19	21	18
12494	19	17	18
12495	18	12	19
12496	18	6	19
12497	18	24	23
12498	19	2	18
12499	22	24	14
125	8	23	18
1250	8	18	19
12500	18	19	1
12501	4	18	19
12502	19	16	18
12503	19	6	8
12504	24	18	19
12505	9	1	18
12506	18	6	19
12507	6	12	26
12508	21	24	18
12509	21	18	19
1251	25	21	18
12510	21	18	19
12511	18	10	19
12512	11	9	6
12513	6	2	18
12514	18	16	25
12515	21	18	19
12516	8	11	15
12517	6	18	19
12518	26	3	9
12519	13	18	19
1252	4	19	18
12520	1	18	19
12521	26	18	19
12522	26	18	19
12523	19	18	1
12524	19	18	1
12525	26	21	18
12526	19	12	18
12527	19	14	18
12528	10	18	19
12529	6	18	19
1253	21	18	14
12530	5	18	19
12531	19	18	10
12532	14	19	18
12533	18	20	25
12534	18	8	19
12535	24	18	19
12536	26	25	18
12537	10	12	22
12538	11	5	18
12539	19	10	18
1254	9	22	18
12540	19	13	10
12541	13	10	24
12542	18	6	4
12543	18	21	19
12544	18	16	26
12545	3	26	12
12546	26	18	19
12547	19	17	21
12548	4	1	21
12549	3	19	18
1255	6	8	25
12550	18	19	1
12551	17	19	8
12552	5	18	19
12553	11	8	3
12554	23	8	26
12555	26	25	18
12556	18	19	1
12557	25	17	18
12558	8	3	18
12559	18	25	19
1256	8	20	18
12560	18	6	19
12561	18	21	19
12562	18	19	1
12563	6	20	18
12564	19	6	18
12565	19	21	18
12566	3	18	19
12567	12	16	15
12568	18	12	19
12569	5	18	6
1257	4	7	21
12570	3	6	25
12571	14	24	25
12572	21	18	19
12573	21	18	19
12574	6	18	19
12575	18	3	19
12576	18	11	19
12577	14	6	15
12578	20	19	18
12579	15	16	18
1258	25	18	19
12580	18	24	19
12581	26	1	8
12582	21	18	1
12583	18	14	19
12584	24	9	18
12585	21	18	14
12586	23	19	18
12587	18	13	19
12588	5	18	19
12589	13	18	19
1259	22	18	19
12590	9	25	21
12591	20	18	9
12592	6	8	18
12593	16	6	19
12594	12	18	21
12595	25	18	19
12596	19	16	18
12597	22	19	15
12598	18	19	1
12599	18	25	19
126	15	1	18
1260	9	11	4
12600	6	18	19
12601	12	18	3
12602	5	21	18
12603	18	5	19
12604	2	26	18
12605	3	18	13
12606	16	5	18
12607	18	13	24
12608	10	6	8
12609	19	18	6
1261	13	1	20
12610	15	2	18
12611	17	5	18
12612	25	15	18
12613	21	19	18
12614	21	7	18
12615	13	18	19
12616	19	15	18
12617	18	13	19
12618	6	18	19
12619	19	15	18
1262	6	10	18
12620	18	13	5
12621	21	18	19
12622	26	18	19
12623	8	24	18
12624	21	24	18
12625	12	10	25
12626	22	21	18
12627	13	18	19
12628	24	11	21
12629	19	4	17
1263	9	18	19
12630	6	5	3
12631	22	18	19
12632	26	11	20
12633	21	18	1
12634	5	18	19
12635	13	18	19
12636	11	21	18
12637	22	19	18
12638	3	25	18
12639	26	13	18
1264	17	24	18
12640	26	24	7
12641	26	18	19
12642	6	22	18
12643	20	19	18
12644	6	21	10
12645	18	20	8
12646	18	16	21
12647	14	18	19
12648	3	13	18
12649	3	13	18
1265	11	18	19
12650	19	6	18
12651	12	13	21
12652	16	4	18
12653	22	18	19
12654	15	8	18
12655	13	18	19
12656	13	16	18
12657	13	6	18
12658	21	18	19
12659	17	3	18
1266	9	18	19
12660	21	18	19
12661	8	11	18
12662	19	24	18
12663	12	11	18
12664	25	13	18
12665	19	21	18
12666	24	17	18
12667	21	17	11
12668	20	6	18
12669	22	18	19
1267	15	12	18
12670	10	18	6
12671	18	19	1
12672	18	13	1
12673	3	12	18
12674	4	18	12
12675	25	18	5
12676	19	5	18
12677	11	15	21
12678	13	18	19
12679	4	11	18
1268	9	15	18
12680	11	7	26
12681	7	6	11
12682	24	8	20
12683	19	16	3
12684	24	18	19
12685	16	19	18
12686	11	18	19
12687	19	6	18
12688	14	25	18
12689	21	18	19
1269	1	24	18
12690	15	18	19
12691	18	10	13
12692	6	13	18
12693	16	15	18
12694	6	24	18
12695	5	17	18
12696	10	12	11
12697	14	18	19
12698	19	6	18
12699	16	10	15
127	19	6	13
1270	19	23	25
12700	12	2	3
12701	18	19	1
12702	18	22	19
12703	18	24	14
12704	18	3	1
12705	7	18	6
12706	7	18	19
12707	19	12	15
12708	17	24	18
12709	19	25	18
1271	1	18	19
12710	21	7	18
12711	9	24	25
12712	1	13	21
12713	25	24	18
12714	21	12	8
12715	19	9	10
12716	10	15	11
12717	23	24	25
12718	18	21	19
12719	20	26	18
1272	17	12	18
12720	22	17	18
12721	21	7	18
12722	21	18	19
12723	18	21	15
12724	19	8	16
12725	9	6	18
12726	6	18	19
12727	18	21	20
12728	26	1	7
12729	21	18	19
1273	24	9	13
12730	13	9	18
12731	18	19	1
12732	5	2	18
12733	17	9	18
12734	10	15	13
12735	19	22	23
12736	24	17	10
12737	1	25	11
12738	21	18	23
12739	21	18	12
1274	24	18	20
12740	17	18	19
12741	19	5	18
12742	3	18	19
12743	19	18	1
12744	18	14	8
12745	18	9	19
12746	19	17	18
12747	21	18	19
12748	16	13	1
12749	19	17	18
1275	9	19	18
12750	4	10	18
12751	24	22	25
12752	24	25	18
12753	12	18	19
12754	19	18	1
12755	24	9	18
12756	12	4	25
12757	4	17	13
12758	23	26	8
12759	1	6	18
1276	6	18	19
12760	19	18	1
12761	4	19	18
12762	6	18	19
12763	16	18	4
12764	3	19	18
12765	18	24	4
12766	21	18	19
12767	20	18	11
12768	18	19	1
12769	16	18	19
1277	6	1	2
12770	4	16	18
12771	4	10	18
12772	19	4	18
12773	25	18	19
12774	12	6	8
12775	17	18	19
12776	9	13	17
12777	7	24	18
12778	17	19	11
12779	1	18	19
1278	12	1	18
12780	25	18	19
12781	18	6	19
12782	1	14	9
12783	13	18	24
12784	26	24	18
12785	1	23	18
12786	8	1	22
12787	5	17	18
12788	16	6	21
12789	26	18	19
1279	6	14	26
12790	18	6	26
12791	21	9	18
12792	13	24	1
12793	26	2	18
12794	26	23	19
12795	24	17	18
12796	11	23	18
12797	23	17	18
12798	26	25	24
12799	26	1	6
128	19	17	6
1280	1	21	9
12800	19	6	24
12801	21	17	8
12802	5	21	11
12803	5	4	18
12804	14	6	18
12805	18	11	19
12806	22	21	25
12807	18	5	21
12808	8	18	19
12809	18	1	19
1281	1	18	19
12810	19	18	1
12811	18	26	19
12812	10	6	18
12813	24	10	18
12814	5	18	19
12815	19	3	17
12816	4	24	18
12817	23	14	21
12818	20	18	6
12819	6	18	8
1282	8	18	19
12820	6	18	19
12821	5	18	19
12822	19	17	11
12823	24	18	19
12824	22	18	19
12825	19	26	24
12826	19	20	17
12827	2	12	18
12828	3	1	18
12829	16	23	19
1283	12	21	9
12830	16	18	6
12831	5	18	12
12832	7	8	6
12833	10	13	18
12834	24	20	18
12835	5	1	18
12836	9	26	18
12837	6	25	18
12838	16	19	6
12839	20	18	13
1284	25	19	18
12840	22	19	18
12841	24	14	1
12842	21	12	18
12843	5	18	2
12844	14	1	7
12845	26	24	25
12846	26	21	18
12847	18	20	19
12848	3	25	8
12849	7	10	18
1285	18	21	19
12850	2	18	19
12851	18	4	19
12852	18	19	17
12853	19	9	26
12854	18	4	9
12855	12	21	18
12856	18	6	19
12857	21	18	19
12858	26	8	18
12859	4	18	19
1286	18	15	1
12860	6	26	4
12861	19	21	18
12862	18	21	19
12863	13	2	19
12864	3	11	2
12865	1	18	19
12866	18	13	8
12867	6	1	3
12868	4	3	18
12869	19	18	1
1287	15	12	18
12870	21	12	18
12871	6	1	24
12872	7	21	18
12873	24	4	18
12874	25	18	19
12875	18	5	3
12876	19	26	18
12877	18	6	19
12878	13	18	19
12879	8	26	4
1288	8	24	18
12880	1	12	18
12881	6	11	18
12882	26	2	16
12883	19	18	1
12884	19	16	18
12885	5	17	18
12886	5	18	19
12887	18	13	19
12888	8	18	1
12889	1	9	8
1289	21	17	18
12890	9	4	18
12891	1	19	6
12892	26	18	6
12893	13	6	18
12894	18	6	21
12895	10	18	19
12896	7	10	6
12897	19	12	18
12898	18	11	5
12899	3	18	19
129	20	18	19
1290	8	14	18
12900	4	18	19
12901	18	24	19
12902	3	18	19
12903	3	5	24
12904	21	4	2
12905	16	15	9
12906	1	18	19
12907	13	18	19
12908	25	18	19
12909	18	24	19
1291	11	14	17
12910	14	11	8
12911	4	10	18
12912	12	2	18
12913	18	5	19
12914	13	18	17
12915	18	16	19
12916	7	18	21
12917	6	18	19
12918	18	26	19
12919	16	10	19
1292	20	26	18
12920	22	6	25
12921	25	11	18
12922	13	18	19
12923	18	19	1
12924	9	24	3
12925	3	5	18
12926	3	18	19
12927	17	9	18
12928	25	6	15
12929	22	18	6
1293	19	17	18
12930	19	6	18
12931	18	19	1
12932	21	6	18
12933	4	21	18
12934	25	24	18
12935	20	19	13
12936	18	22	19
12937	19	14	10
12938	15	10	19
12939	19	26	21
1294	19	1	18
12940	19	10	18
12941	18	8	13
12942	3	7	18
12943	17	18	19
12944	17	10	22
12945	12	21	26
12946	19	24	18
12947	19	18	1
12948	24	14	12
12949	2	18	19
1295	14	19	1
12950	19	5	18
12951	19	17	18
12952	21	12	18
12953	26	23	18
12954	16	19	3
12955	10	24	6
12956	18	19	1
12957	19	21	18
12958	5	18	16
12959	15	23	18
1296	2	12	18
12960	3	25	18
12961	5	3	2
12962	3	18	19
12963	1	13	14
12964	18	10	19
12965	17	18	19
12966	3	18	19
12967	18	16	19
12968	17	18	24
12969	18	3	19
1297	5	7	23
12970	19	25	18
12971	4	12	15
12972	16	18	19
12973	1	14	18
12974	11	24	18
12975	21	18	19
12976	21	24	18
12977	6	18	19
12978	20	6	18
12979	10	13	18
1298	18	16	19
12980	10	18	19
12981	22	18	19
12982	3	10	18
12983	10	13	8
12984	2	24	18
12985	5	18	19
12986	7	6	25
12987	22	19	25
12988	18	26	4
12989	12	1	18
1299	2	16	18
12990	18	5	19
12991	3	10	18
12992	13	18	19
12993	21	6	18
12994	9	21	18
12995	18	7	19
12996	6	10	18
12997	8	19	18
12998	22	18	19
12999	22	18	19
13	19	5	18
130	8	18	19
1300	19	26	24
13000	18	1	19
13001	5	26	18
13002	13	18	19
13003	22	18	19
13004	10	4	18
13005	4	20	18
13006	8	18	19
13007	26	24	18
13008	19	8	1
13009	6	19	18
1301	4	8	17
13010	17	14	19
13011	10	13	18
13012	19	17	18
13013	19	12	7
13014	22	3	18
13015	6	18	19
13016	12	2	15
13017	13	11	18
13018	8	13	18
13019	6	16	10
1302	15	21	18
13020	19	26	18
13021	3	20	18
13022	18	24	19
13023	18	9	19
13024	5	11	9
13025	1	6	18
13026	20	24	4
13027	22	17	18
13028	19	4	17
13029	10	6	18
1303	12	15	18
13030	18	19	15
13031	10	18	19
13032	18	8	19
13033	19	13	18
13034	18	10	19
13035	6	18	19
13036	18	19	10
13037	18	19	1
13038	24	14	6
13039	1	8	23
1304	4	1	18
13040	26	15	18
13041	26	25	18
13042	21	18	19
13043	8	3	1
13044	8	26	18
13045	19	23	18
13046	18	19	1
13047	10	13	18
13048	18	19	1
13049	26	20	18
1305	19	23	18
13050	19	17	18
13051	19	17	18
13052	2	18	19
13053	19	18	1
13054	18	19	24
13055	19	25	18
13056	6	19	1
13057	24	12	1
13058	4	18	6
13059	8	9	18
1306	9	13	16
13060	12	7	11
13061	19	24	18
13062	6	8	18
13063	19	21	23
13064	4	14	18
13065	15	2	11
13066	24	11	26
13067	8	14	18
13068	7	18	10
13069	16	7	18
1307	19	2	12
13070	14	16	22
13071	17	10	18
13072	19	3	18
13073	18	3	1
13074	6	20	1
13075	13	15	4
13076	8	7	19
13077	14	18	19
13078	19	18	1
